OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
587,10/22/2021 06:00:00 AM,9643,52471,76132,61101,5613,3144,11634,8693,14363,4079,23976,3056,20480,22501,1693,81833,99161,3842,3320,9734,2813,19266,10939,4969,0
588,10/23/2021 06:00:00 AM,9666,52585,76246,61181,5624,3160,11647,8725,14398,4092,24030,3091,20525,22522,1704,81913,99223,3860,3327,9752,2816,19341,10966,4972,0
589,10/24/2021 06:00:00 AM,9668,52648,76319,61275,5643,3165,11670,8745,14418,4100,24063,3112,20563,22547,1708,81988,99293,3860,3330,9787,2823,19389,10992,4977,0
590,10/25/2021 06:00:00 AM,9681,52697,76362,61353,5654,3170,11682,8756,14434,4106,24094,3125,20587,22570,1710,82037,99338,3866,3333,9801,2825,19417,11010,4987,0
591,10/26/2021 06:00:00 AM,9726,52748,76414,61389,5659,3182,11694,8777,14447,4115,24140,3135,20635,22591,1714,82095,99406,3874,3335,9823,2828,19443,11028,4994,0
592,10/27/2021 06:00:00 AM,9740,52832,76496,61414,5667,3197,11722,8799,14458,4129,24172,3147,20669,22614,1717,82162,99501,3877,3338,9876,2835,19513,11054,4994,0
593,10/28/2021 06:00:00 AM,9753,52948,76602,61478,5686,3206,11745,8818,14481,4140,24224,3187,20709,22628,1725,82270,99599,3887,3341,9921,2848,19567,11078,5011,0
594,10/29/2021 06:00:00 AM,9786,53031,76688,61565,5699,3212,11783,8845,14504,4153,24268,3220,20743,22665,1729,82365,99689,3892,3348,9948,2856,19648,11110,5016,0
595,10/30/2021 06:00:00 AM,9799,53110,76812,61643,5713,3221,11810,8875,14520,4158,24314,3246,20784,22685,1734,82473,99788,3900,3351,9970,2861,19714,11129,5024,0
596,10/31/2021 06:00:00 AM,9804,53160,76888,61734,5721,3231,11837,8894,14531,4165,24347,3271,20818,22704,1736,82532,99845,3907,3357,9990,2864,19763,11146,5025,0
597,11/01/2021 06:00:00 AM,9807,53199,76944,61780,5730,3236,11852,8908,14543,4170,24371,3287,20855,22717,1737,82575,99885,3912,3364,10003,2873,19782,11160,5028,0
598,11/02/2021 06:00:00 AM,9854,53246,77022,61804,5736,3244,11872,8914,14550,4172,24395,3296,20875,22722,1737,82633,99949,3918,3369,10017,2882,19792,11168,5033,0
599,11/03/2021 06:00:00 AM,9863,53317,77120,61878,5748,3246,11885,8926,14569,4174,24440,3305,20912,22739,1739,82696,100025,3923,3374,10039,2887,19871,11183,5037,0
600,11/04/2021 06:00:00 AM,9865,53411,77242,61937,5754,3254,11914,8944,14582,4179,24492,3328,20949,22789,1742,82790,100095,3924,3377,10060,2899,19927,11198,5044,0
601,11/05/2021 06:00:00 AM,9912,53496,77347,62004,5769,3263,11950,8959,14597,4186,24540,3363,20978,22819,1744,82890,100178,3929,3378,10077,2911,19987,11227,5060,0
602,11/06/2021 06:00:00 AM,9926,53585,77450,62092,5775,3267,11979,8972,14615,4194,24576,3386,21015,22837,1752,82960,100282,3935,3384,10091,2920,20057,11241,5064,0
603,11/07/2021 05:00:00 AM,9932,53644,77517,62176,5785,3281,12005,8987,14633,4202,24627,3402,21048,22869,1768,83051,100358,3946,3385,10102,2926,20114,11254,5070,0
604,11/08/2021 05:00:00 AM,9939,53694,77595,62242,5792,3285,12031,9001,14646,4212,24671,3418,21091,22884,1773,83097,100399,3953,3389,10107,2931,20153,11261,5073,0
605,11/09/2021 05:00:00 AM,9947,53726,77648,62284,5796,3292,12062,9016,14655,4215,24689,3422,21122,22908,1774,83163,100445,3957,3390,10120,2931,20174,11273,5076,0
606,11/10/2021 05:00:00 AM,9985,53787,77756,62364,5811,3296,12086,9025,14673,4221,24741,3430,21171,22933,1782,83259,100520,3961,3393,10136,2938,20286,11295,5080,0
607,11/11/2021 05:00:00 AM,10012,53863,77891,62456,5826,3307,12125,9047,14694,4233,24812,3468,21217,22960,1795,83349,100611,3981,3395,10152,2950,20365,11316,5089,0
608,11/12/2021 05:00:00 AM,10033,53939,78023,62567,5837,3314,12165,9061,14701,4241,24868,3483,21268,23000,1798,83445,100694,3993,3399,10170,2959,20428,11334,5103,0
609,11/13/2021 05:00:00 AM,10078,54022,78143,62697,5850,3326,12194,9093,14715,4250,24919,3508,21318,23037,1808,83548,100763,4015,3405,10179,2969,20498,11355,5116,0
610,11/14/2021 05:00:00 AM,10087,54107,78253,62814,5856,3330,12225,9107,14721,4257,24977,3524,21359,23063,1819,83638,100824,4024,3409,10198,2973,20559,11375,5126,0
611,11/15/2021 05:00:00 AM,10092,54185,78338,62922,5867,3334,12273,9127,14731,4270,25019,3544,21387,23087,1828,83700,100885,4041,3411,10207,2982,20589,11392,5131,0
612,11/16/2021 05:00:00 AM,10136,54243,78424,62995,5872,3338,12308,9140,14735,4276,25055,3555,21421,23140,1828,83793,100959,4047,3417,10216,2984,20619,11412,5131,0
613,11/17/2021 05:00:00 AM,10159,54326,78579,63023,5882,3342,12325,9153,14745,4280,25112,3572,21477,23176,1832,83868,101020,4054,3420,10236,2987,20703,11429,5135,0
614,11/18/2021 05:00:00 AM,10187,54427,78751,63109,5890,3353,12371,9185,14760,4299,25171,3596,21525,23210,1836,83981,101116,4074,3423,10264,3007,20785,11450,5144,0
615,11/19/2021 05:00:00 AM,10245,54537,78897,63235,5898,3369,12409,9214,14781,4317,25223,3613,21576,23253,1836,84110,101218,4080,3425,10286,3018,20840,11467,5149,0
616,11/20/2021 05:00:00 AM,10279,54641,79002,63371,5905,3375,12441,9251,14800,4327,25279,3648,21638,23289,1846,84233,101284,4096,3426,10297,3032,20896,11497,5160,0
617,11/21/2021 05:00:00 AM,10288,54751,79128,63506,5914,3379,12487,9269,14818,4335,25321,3661,21691,23348,1853,84350,101389,4104,3427,10311,3045,20963,11514,5167,0
618,11/22/2021 05:00:00 AM,10298,54813,79242,63606,5919,3391,12522,9297,14840,4348,25381,3675,21738,23383,1862,84443,101468,4114,3429,10327,3051,20998,11533,5173,0
619,11/23/2021 05:00:00 AM,10348,54875,79329,63675,5920,3396,12550,9308,14852,4363,25442,3690,21772,23417,1864,84551,101532,4116,3433,10335,3060,21042,11547,5174,0
620,11/24/2021 05:00:00 AM,10376,54960,79437,63789,5927,3404,12587,9337,14872,4368,25507,3701,21833,23439,1869,84627,101605,4127,3435,10346,3067,21129,11567,5187,0
621,11/25/2021 05:00:00 AM,10394,55055,79612,63849,5942,3437,12633,9376,14892,4381,25574,3726,21916,23480,1871,84754,101687,4154,3439,10359,3074,21217,11588,5201,0
622,11/26/2021 05:00:00 AM,10451,55145,79747,63949,5959,3456,12678,9395,14911,4397,25619,3746,21985,23508,1878,84871,101778,4163,3442,10367,3079,21268,11604,5212,0
623,11/27/2021 05:00:00 AM,10454,55228,79848,64001,5961,3458,12705,9421,14917,4401,25683,3758,22038,23521,1880,84976,101849,4174,3443,10376,3085,21286,11620,5216,0
624,11/28/2021 05:00:00 AM,10503,55275,79944,64083,5964,3466,12731,9439,14927,4411,25705,3772,22100,23563,1884,85088,101907,4180,3445,10385,3094,21415,11638,5218,0
625,11/29/2021 05:00:00 AM,10508,55356,80057,64173,5981,3482,12757,9461,14938,4419,25749,3781,22151,23587,1886,85170,101976,4187,3445,10395,3109,21456,11653,5222,0
626,11/30/2021 05:00:00 AM,10526,55481,80262,64328,5991,3499,12797,9486,14962,4426,25836,3787,22253,23624,1894,85310,102081,4205,3448,10411,3117,21506,11672,5241,0
627,12/01/2021 05:00:00 AM,10561,55599,80427,64391,6002,3508,12825,9534,14977,4436,25907,3800,22322,23671,1896,85430,102189,4211,3450,10424,3130,21650,11698,5247,0
628,12/02/2021 05:00:00 AM,10624,55782,80665,64548,6026,3536,12882,9567,15005,4471,26034,3845,22441,23718,1904,85615,102358,4232,3454,10469,3147,21796,11726,5268,0
629,12/03/2021 05:00:00 AM,10670,55938,80864,64760,6058,3579,12934,9598,15028,4490,26138,3876,22540,23746,1916,85811,102496,4257,3465,10485,3172,21925,11781,5286,0
630,12/04/2021 05:00:00 AM,10726,56103,81122,64970,6086,3614,13004,9651,15068,4507,26247,3909,22674,23804,1923,86011,102652,4274,3471,10513,3193,22026,11822,5309,0
631,12/05/2021 05:00:00 AM,10715,56210,81218,65155,6099,3621,13039,9683,15082,4513,26303,3925,22728,23840,1931,86075,102739,4291,3475,10523,3199,22148,11845,5319,0
632,12/06/2021 05:00:00 AM,10737,56291,81325,65248,6104,3636,13067,9731,15098,4540,26369,3936,22772,23880,1932,86223,102833,4310,3479,10527,3218,22185,11882,5332,0
633,12/07/2021 05:00:00 AM,10761,56351,81444,65384,6117,3640,13088,9737,15100,4554,26500,3952,22794,23912,1934,86289,102887,4318,3483,10540,3224,22543,11946,5346,0
634,12/08/2021 05:00:00 AM,10777,56422,81546,65490,6134,3645,13112,9748,15120,4573,26626,3961,22811,23951,1937,86360,103058,4328,3491,10547,3236,22821,11998,5359,0
635,12/09/2021 05:00:00 AM,10794,56499,81720,65744,6173,3654,13152,9762,15131,4591,26749,3965,22839,24024,1940,86432,103174,4339,3507,10567,3250,23106,12075,5384,0
636,12/10/2021 05:00:00 AM,10837,56680,81912,66052,6181,3691,13230,9796,15149,4627,26864,3993,22919,24080,1953,86561,103309,4365,3509,10586,3270,23217,12130,5405,0
637,12/11/2021 05:00:00 AM,10844,56807,82067,66194,6196,3737,13267,9838,15178,4630,26901,4011,23013,24130,1955,86625,103472,4386,3512,10602,3304,23319,12151,5417,0
638,12/12/2021 05:00:00 AM,10861,56937,82255,66389,6212,3768,13302,9883,15209,4641,26965,4028,23155,24173,1958,86731,103596,4404,3513,10611,3326,23410,12165,5425,0
639,12/13/2021 05:00:00 AM,10874,57079,82481,66545,6222,3773,13348,9896,15252,4646,27106,4058,23254,24232,1961,86857,103760,4415,3517,10617,3330,23511,12200,5433,0
640,12/14/2021 05:00:00 AM,10943,57244,82630,66776,6230,3791,13405,9935,15297,4676,27166,4064,23334,24310,1975,87034,104054,4467,3518,10629,3342,23581,12235,5447,0
641,12/15/2021 05:00:00 AM,10972,57411,82896,67032,6254,3800,13479,9975,15349,4689,27258,4075,23508,24361,1979,87409,104437,4490,3521,10648,3358,23637,12274,5462,0
642,12/16/2021 05:00:00 AM,11019,57658,83248,67431,6280,3831,13570,10015,15448,4716,27310,4087,23700,24452,1987,87888,105260,4521,3524,10662,3382,23665,12294,5471,0
643,12/17/2021 05:00:00 AM,11046,57993,83727,67913,6309,3867,13629,10056,15551,4735,27387,4101,23910,24576,1999,88303,106185,4561,3525,10676,3398,23697,12327,5481,0
644,12/18/2021 05:00:00 AM,11083,58235,84146,68299,6356,3904,13711,10114,15674,4754,27490,4117,24036,24703,2031,88741,106935,4618,3532,10704,3417,23781,12387,5535,0
645,12/19/2021 05:00:00 AM,11101,58414,84445,68759,6376,3939,13779,10170,15781,4765,27577,4130,24144,24797,2046,89058,107324,4649,3533,10770,3437,23835,12403,5543,0
646,12/20/2021 05:00:00 AM,11104,58505,84595,68948,6389,3948,13803,10185,15839,4769,27601,4131,24205,24856,2056,89258,107534,4664,3535,10780,3448,23844,12415,5547,0
647,12/21/2021 05:00:00 AM,11121,58990,85277,69613,6459,3979,13902,10215,16055,4795,27850,4139,24381,25100,2067,90933,109046,4699,3546,10813,3460,23932,12465,5560,0
648,12/22/2021 05:00:00 AM,11128,59205,85904,70368,6508,3987,13947,10243,16322,4813,28054,4145,24759,25262,2083,91428,110045,4725,3552,10887,3472,24113,12496,5570,0
649,12/23/2021 05:00:00 AM,11155,59835,86809,71492,6575,4006,14037,10280,16609,4850,28289,4158,24940,25559,2106,92524,111960,4803,3565,11033,3513,24305,12548,5584,0
650,12/24/2021 05:00:00 AM,11388,60676,88164,72979,6681,4061,14208,10346,17022,4898,28678,4198,25283,26016,2128,94232,114160,4861,3583,11271,3543,24530,12623,5636,0
651,12/25/2021 05:00:00 AM,11447,61429,89511,74476,6804,4091,14380,10408,17436,4935,29000,4215,25597,26636,2149,95542,116385,4938,3597,11446,3567,24733,12709,5662,0
652,12/26/2021 05:00:00 AM,11463,61880,90420,75382,6923,4105,14501,10443,17678,4967,29183,4223,25796,26957,2167,96354,117742,4985,3612,11642,3588,24823,12763,5690,0
653,12/27/2021 05:00:00 AM,11496,62287,91230,76139,7022,4122,14609,10483,17896,4986,29358,4228,25939,27271,2174,97294,119219,5009,3624,11705,3602,24858,12814,5706,0
654,12/28/2021 05:00:00 AM,11529,62955,92194,77461,7105,4141,14719,10539,18065,5032,29734,4235,26138,27589,2182,98264,120759,5044,3642,11769,3638,24969,12902,5746,0
655,12/29/2021 05:00:00 AM,11679,63963,94004,79223,7195,4162,14881,10601,18275,5059,30207,4243,26434,28323,2202,100476,122922,5103,3672,11881,3667,25213,13022,5854,0
656,12/30/2021 05:00:00 AM,11770,65259,95931,81046,7352,4204,15078,10677,18684,5156,30890,4275,26685,29477,2224,103719,125795,5171,3703,12220,3710,25594,13179,5908,0
657,12/31/2021 05:00:00 AM,11828,66329,97787,82693,7520,4297,15308,10817,19177,5246,31427,4309,27030,30112,2242,105619,128281,5252,3754,12620,3778,25935,13476,5977,0
658,01/01/2022 05:00:00 AM,11932,67500,99897,84530,7708,4400,15587,10945,19700,5362,32112,4346,27407,30747,2276,108251,130990,5329,3786,12921,3866,26410,13680,6041,0
659,01/02/2022 05:00:00 AM,11961,68538,101433,85798,7926,4452,15807,11056,20198,5416,32600,4358,27756,31303,2281,109952,133091,5405,3811,13288,3916,26697,13867,6095,0
660,01/03/2022 05:00:00 AM,12270,69383,103061,87300,8024,4492,15936,11145,20746,5511,33169,4378,28506,31724,2297,115008,135017,5450,3851,13459,3956,26903,14082,6256,0
661,01/04/2022 05:00:00 AM,12324,70578,105216,88860,8197,4520,16235,11376,21120,5591,33892,4387,29111,32319,2308,118311,138107,5512,3893,13640,4011,27034,14284,6345,0
662,01/05/2022 05:00:00 AM,12435,71467,107026,90132,8311,4579,16420,11518,21361,5628,34571,4416,29773,32838,2318,119973,139952,5559,3937,13750,4088,27521,14408,6403,0
663,01/06/2022 05:00:00 AM,12699,72468,108879,91562,8397,4610,16674,11643,21682,5668,35237,4485,30084,33456,2336,123262,142192,5627,3974,13839,4140,28055,14595,6538,0
664,01/07/2022 05:00:00 AM,12803,73585,110742,92942,8503,4659,16948,11870,21884,5732,35925,4540,30667,33965,2367,125950,143999,5687,4066,13922,4181,28452,14855,6647,0
665,01/08/2022 05:00:00 AM,13098,74425,112404,94121,8651,4715,17163,12005,22367,5821,36578,4602,31409,34480,2389,129101,146320,5729,4111,14253,4247,28813,15121,6733,0
666,01/09/2022 05:00:00 AM,13388,75775,114366,96040,8778,4805,17512,12210,22824,6022,37427,4670,31916,35465,2417,133628,149013,5795,4154,14540,4339,29212,15366,6866,0
667,01/10/2022 05:00:00 AM,13480,76598,115506,97119,8875,4863,17747,12345,23061,6108,37682,4689,32228,35960,2427,136504,150481,5852,4267,14772,4390,29324,15476,6926,0
668,01/11/2022 05:00:00 AM,13740,77358,116583,97848,8952,4888,17958,12523,23309,6179,38182,4721,32692,36453,2438,139349,152238,5893,4294,15007,4412,29414,15580,6982,0
669,01/12/2022 05:00:00 AM,13848,78112,117886,98875,9099,4938,18112,12628,23701,6291,39084,4758,33077,36986,2457,141940,153945,5957,4344,15110,4459,30018,15956,7098,0
670,01/13/2022 05:00:00 AM,13986,78968,119103,100023,9197,5047,18296,12811,24045,6391,39634,4799,33514,37416,2503,144500,155634,6035,4409,15314,4535,30366,16184,7196,0
671,01/14/2022 05:00:00 AM,14091,79840,120237,101251,9365,5092,18580,12997,24317,6537,40038,4850,33854,37960,2531,146405,157084,6100,4464,15650,4621,30738,16474,7319,0
672,01/15/2022 05:00:00 AM,14349,80612,121225,102360,9548,5161,18764,13116,24576,6629,40569,4918,34204,38373,2584,148900,158245,6180,4530,15859,4687,31104,16824,7436,0
673,01/16/2022 05:00:00 AM,14502,81145,121954,103328,9645,5266,18930,13275,24904,6735,40947,4954,34517,38669,2631,150548,159324,6263,4564,16029,4766,31457,17065,7549,0
674,01/17/2022 05:00:00 AM,14636,81565,122677,104197,9770,5321,19136,13396,25066,6789,41291,4976,34774,39029,2671,152010,160195,6316,4593,16141,4801,31617,17182,7606,0
675,01/18/2022 05:00:00 AM,14699,81880,123074,104576,9805,5345,19189,13542,25210,6829,41416,5000,34921,39148,2685,152417,160556,6371,4631,16294,4835,31751,17323,7690,0
676,01/19/2022 05:00:00 AM,14739,82198,123498,104927,9900,5382,19255,13644,25396,6882,41647,5017,35099,39308,2695,153403,161061,6398,4671,16485,4872,31859,17453,7751,0
677,01/20/2022 05:00:00 AM,14936,82987,124479,105556,10021,5430,19392,13755,25704,6927,41996,5047,35390,39810,2729,155602,162671,6440,4699,16672,4931,32128,17629,7841,0
678,01/21/2022 05:00:00 AM,15089,83393,125062,105988,10102,5493,19507,13854,25893,6969,42218,5074,35537,40033,2751,156369,163293,6490,4738,16852,4988,32342,17830,7919,0
679,01/22/2022 05:00:00 AM,15191,83794,125542,106415,10188,5545,19615,13975,26100,7062,42454,5093,35730,40240,2766,157278,163817,6535,4793,17014,5047,32616,18049,7993,0
680,01/23/2022 05:00:00 AM,15354,84119,126013,106734,10256,5587,19749,14050,26183,7126,42589,5155,35876,40421,2816,157815,164204,6588,4813,17174,5066,32732,18174,8044,0
681,01/24/2022 05:00:00 AM,15411,84339,126301,106940,10300,5628,19820,14136,26258,7163,42752,5188,36022,40527,2825,158285,164480,6617,4831,17292,5109,32865,18258,8079,0
682,01/25/2022 05:00:00 AM,15582,84575,126541,107084,10323,5642,19864,14197,26361,7191,42934,5199,36100,40672,2833,158690,164758,6646,4875,17338,5137,32994,18350,8115,0
683,01/26/2022 05:00:00 AM,15634,84882,126749,107269,10398,5676,19909,14254,26452,7217,43101,5209,36217,40825,2855,159385,165135,6679,4892,17439,5178,33111,18480,8155,0
684,01/27/2022 05:00:00 AM,15704,85247,127044,107522,10454,5717,20006,14325,26551,7268,43267,5241,36359,40954,2870,159883,165540,6727,4941,17621,5219,33295,18584,8201,0
685,01/28/2022 05:00:00 AM,15814,85525,127365,107767,10511,5750,20099,14399,26653,7336,43399,5258,36496,41140,2885,160350,165880,6756,4973,17703,5258,33423,18713,8260,0
686,01/29/2022 05:00:00 AM,15905,85743,127625,107997,10561,5769,20175,14477,26725,7378,43534,5282,36622,41246,2915,160711,166095,6789,4984,17814,5274,33539,18786,8294,0
687,01/30/2022 05:00:00 AM,15942,85898,127848,108159,10588,5794,20248,14523,26783,7402,43635,5292,36683,41363,2926,161057,166303,6806,4994,17872,5292,33680,18843,8314,0
688,01/31/2022 05:00:00 AM,16085,85960,127958,108244,10608,5804,20280,14550,26833,7407,43696,5311,36730,41418,2930,161230,166415,6815,4996,17888,5297,33723,18863,8329,0
689,02/01/2022 05:00:00 AM,16162,86081,128090,108345,10620,5812,20318,14596,26901,7422,43787,5320,36806,41485,2934,161644,166546,6828,5009,17916,5300,33791,18892,8347,0
690,02/02/2022 05:00:00 AM,16180,86208,128263,108438,10635,5837,20351,14631,26941,7441,43900,5334,36870,41570,2938,161805,166729,6846,5015,17971,5314,33914,18935,8360,0
691,02/03/2022 05:00:00 AM,16263,86406,128471,108610,10685,5862,20436,14688,27001,7465,44017,5367,36941,41790,2949,162049,166891,6866,5033,18076,5347,34006,18991,8388,0
692,02/04/2022 05:00:00 AM,16346,86568,128634,108744,10713,5891,20489,14724,27059,7479,44101,5375,37003,41893,2956,162276,167086,6878,5048,18129,5364,34092,19033,8410,0
693,02/05/2022 05:00:00 AM,16389,86702,128772,108836,10726,5905,20530,14776,27118,7504,44197,5385,37058,41947,2962,162664,167287,6890,5066,18188,5387,34187,19074,8432,0
694,02/06/2022 05:00:00 AM,16446,86806,128905,108928,10748,5909,20570,14805,27135,7512,44250,5405,37094,42041,2966,162831,167402,6897,5073,18247,5391,34237,19102,8447,0
695,02/07/2022 05:00:00 AM,16471,86892,128996,108981,10763,5919,20591,14823,27154,7528,44295,5410,37130,42115,2967,162922,167482,6902,5081,18279,5400,34252,19135,8454,0
696,02/08/2022 05:00:00 AM,16488,86970,129081,109026,10773,5920,20617,14845,27179,7537,44336,5414,37175,42175,2968,163041,167564,6904,5087,18306,5403,34310,19157,8462,0
697,02/09/2022 05:00:00 AM,16529,87060,129182,109087,10786,5924,20630,14870,27194,7543,44381,5416,37216,42200,2975,163152,167627,6910,5091,18320,5416,34365,19184,8474,0
698,02/10/2022 05:00:00 AM,16564,87139,129301,109152,10817,5928,20663,14895,27252,7563,44427,5431,37279,42286,2977,163278,167742,6927,5096,18392,5423,34393,19220,8486,0
699,02/11/2022 05:00:00 AM,16586,87230,129387,109230,10835,5932,20704,14931,27283,7577,44487,5441,37326,42335,2982,163415,167851,6929,5098,18408,5425,34444,19236,8497,0
700,02/12/2022 05:00:00 AM,16606,87308,129474,109311,10857,5941,20744,14946,27318,7587,44555,5447,37378,42379,2991,163574,167921,6932,5101,18450,5438,34481,19262,8509,0
701,02/13/2022 05:00:00 AM,16636,87375,129564,109361,10863,5942,20789,14967,27332,7598,44611,5458,37395,42404,2994,163692,167996,6935,5108,18466,5443,34506,19277,8516,0
702,02/14/2022 05:00:00 AM,16669,87408,129605,109405,10873,5947,20795,14967,27358,7601,44627,5466,37419,42422,2996,163761,168035,6939,5108,18491,5445,34518,19279,8519,0
703,02/15/2022 05:00:00 AM,16678,87469,129656,109411,10873,5949,20805,14975,27373,7611,44646,5476,37437,42522,2996,163823,168048,6941,5106,18508,5449,34535,19288,8521,0
704,02/16/2022 05:00:00 AM,16712,87521,129701,109459,10879,5952,20816,14989,27393,7614,44676,5480,37453,42536,2998,163917,168082,6947,5106,18517,5453,34558,19293,8525,0
705,02/17/2022 05:00:00 AM,16725,87599,129793,109490,10896,5963,20842,15007,27413,7620,44711,5490,37485,42583,3002,164030,168162,6957,5110,18562,5459,34586,19312,8531,0
706,02/18/2022 05:00:00 AM,16762,87671,129865,109568,10919,5970,20864,15029,27441,7626,44767,5498,37516,42629,3003,164200,168263,6963,5112,18579,5462,34607,19326,8542,0
707,02/19/2022 05:00:00 AM,16813,87740,129952,109622,10930,5978,20881,15043,27469,7630,44827,5515,37551,42679,3006,164370,168320,6971,5114,18621,5471,34649,19347,8548,0
708,02/20/2022 05:00:00 AM,16823,87806,130128,110124,10939,5980,20910,15055,27476,7636,44840,5517,37575,42720,3007,164455,168378,6982,5115,18627,5473,34664,19354,8552,0
709,02/21/2022 05:00:00 AM,16830,87841,130168,110156,10943,5982,20918,15060,27496,7638,44859,5525,37590,42743,3008,164519,168420,6982,5115,18642,5477,34679,19359,8555,0
710,02/22/2022 05:00:00 AM,16853,87878,130211,110187,10952,5984,20929,15074,27503,7639,44873,5530,37602,42768,3008,164603,168453,6984,5115,18648,5478,34686,19373,8557,0
711,02/23/2022 05:00:00 AM,16857,87913,130249,110222,10955,5986,20941,15077,27511,7640,44903,5534,37620,42775,3009,164655,168491,6986,5122,18652,5480,34707,19383,8561,0
712,02/24/2022 05:00:00 AM,16890,87972,130303,110282,10963,5993,20958,15098,27522,7644,44934,5546,37648,42832,3012,164763,168555,6991,5124,18673,5492,34725,19405,8565,0
713,02/25/2022 05:00:00 AM,16915,88028,130375,110346,10971,5994,20979,15110,27531,7653,44964,5565,37669,42875,3016,164893,168622,6996,5128,18684,5499,34753,19426,8570,0
714,02/26/2022 05:00:00 AM,16941,88095,130471,110442,10981,6000,21002,15126,27557,7655,45007,5583,37698,42963,3017,165040,168807,7003,5129,18691,5500,34772,19445,8584,0
