OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
791,06/02/2022 06:00:00 AM,363,1070,2457,1756,146,79,401,256,352,107,518,114,575,375,63,2004,2126,110,74,216,88,580,328,159,36
792,06/03/2022 06:00:00 AM,363,1071,2459,1759,146,79,401,256,352,107,518,114,575,375,63,2005,2127,110,74,216,88,581,328,159,36
793,06/04/2022 06:00:00 AM,363,1072,2459,1759,146,79,401,256,352,107,518,114,575,375,63,2005,2127,110,74,216,88,581,328,159,40
794,06/05/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
795,06/06/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
796,06/07/2022 06:00:00 AM,363,1073,2460,1760,146,79,403,257,352,107,518,114,576,375,63,2008,2133,110,74,216,88,582,328,159,40
797,06/08/2022 06:00:00 AM,363,1074,2464,1760,146,79,405,257,352,108,519,114,576,375,63,2008,2133,110,74,216,88,582,328,159,34
798,06/09/2022 06:00:00 AM,363,1076,2466,1760,146,79,405,257,352,108,520,114,576,375,63,2009,2133,110,74,216,88,582,328,159,34
799,06/10/2022 06:00:00 AM,363,1076,2471,1760,146,79,405,257,352,108,520,114,576,375,65,2009,2134,110,74,216,88,582,328,159,37
800,06/11/2022 06:00:00 AM,363,1078,2471,1760,147,79,405,257,352,108,521,114,576,375,66,2009,2135,110,74,216,88,583,328,159,37
801,06/12/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
802,06/13/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
803,06/14/2022 06:00:00 AM,363,1081,2473,1761,147,79,405,258,352,108,521,114,577,376,67,2011,2135,110,74,217,88,583,328,159,40
804,06/15/2022 06:00:00 AM,363,1083,2474,1762,147,79,406,258,352,108,522,114,579,377,67,2012,2135,110,74,217,88,584,328,159,37
805,06/16/2022 06:00:00 AM,363,1083,2476,1766,147,79,406,258,353,108,522,114,579,377,67,2013,2136,110,74,217,88,584,329,159,36
806,06/17/2022 06:00:00 AM,363,1085,2476,1768,147,79,407,258,353,108,523,114,579,377,67,2014,2137,110,74,218,88,585,329,159,34
807,06/18/2022 06:00:00 AM,363,1085,2478,1773,148,79,407,258,353,108,523,114,579,377,67,2016,2138,110,74,218,88,585,329,159,33
808,06/19/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
809,06/20/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
810,06/21/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
811,06/22/2022 06:00:00 AM,363,1085,2481,1776,148,79,407,259,353,108,524,114,579,378,67,2019,2141,110,75,218,88,585,329,159,40
812,06/23/2022 06:00:00 AM,363,1086,2481,1778,148,79,407,259,353,108,524,114,580,379,67,2020,2144,110,75,218,88,586,329,159,34
813,06/24/2022 06:00:00 AM,363,1086,2482,1779,148,79,407,259,353,108,524,114,580,379,67,2021,2145,110,75,218,88,586,329,159,34
814,06/25/2022 06:00:00 AM,363,1087,2482,1780,148,79,407,259,353,108,524,114,581,379,67,2022,2147,110,75,218,89,586,329,159,32
815,06/26/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
816,06/27/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
817,06/28/2022 06:00:00 AM,363,1088,2481,1781,148,79,407,259,353,108,525,114,582,379,67,2026,2149,112,75,218,89,586,329,159,34
818,06/29/2022 06:00:00 AM,363,1091,2481,1782,148,79,409,259,354,108,525,114,582,379,67,2027,2150,112,75,218,89,586,330,159,30
819,06/30/2022 06:00:00 AM,363,1092,2481,1784,148,79,409,259,354,108,525,114,582,380,67,2029,2150,112,75,218,89,586,330,159,29
820,07/01/2022 06:00:00 AM,363,1093,2483,1784,148,79,410,259,354,108,525,114,582,380,67,2031,2150,112,75,218,89,586,330,159,28
821,07/02/2022 06:00:00 AM,363,1094,2486,1784,148,79,410,259,354,108,525,114,582,380,67,2033,2151,112,75,218,90,586,330,159,31
822,07/03/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
823,07/04/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
824,07/05/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
825,07/06/2022 06:00:00 AM,363,1097,2489,1788,148,79,410,259,355,108,525,114,582,381,67,2038,2153,112,75,218,91,586,330,159,32
826,07/07/2022 06:00:00 AM,363,1098,2490,1788,148,79,410,259,355,108,525,114,582,381,67,2038,2153,112,75,218,91,586,330,159,32
827,07/08/2022 06:00:00 AM,363,1098,2493,1789,148,79,410,259,355,108,525,114,582,381,67,2039,2154,112,75,218,91,586,330,159,33
828,07/09/2022 06:00:00 AM,363,1099,2497,1789,148,79,410,259,355,108,525,114,582,381,67,2040,2154,112,75,218,91,586,330,159,30
829,07/10/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
830,07/11/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
831,07/12/2022 06:00:00 AM,364,1101,2500,1789,148,79,410,259,355,108,525,114,583,381,67,2042,2155,112,75,218,91,586,330,160,33
832,07/13/2022 06:00:00 AM,364,1104,2500,1790,148,79,410,259,355,108,525,114,583,382,67,2045,2155,112,75,219,91,586,330,160,33
833,07/14/2022 06:00:00 AM,365,1105,2502,1790,148,79,410,259,355,108,525,114,583,382,67,2045,2156,112,75,219,91,586,330,160,33
